VarName	Date	Run number	env_humidity	env_temp	tf_temp1	tf_temp2	tf_temp3	cylinder1_temp	cylinder2_temp	speed	ir_phase_angle	Pressure	active_power_p1	active_power_p2	active_power_p3	total_active_power	Humidity	Weight after drying	Drying time	CA_absorbed	Burnt	Shrinkage	1/speed	set_cylinder1_temp	set_cylinder2_temp
35796	12/12/2019 20:21:41	31	34.8	20.25	46.84	85.83	132.89	186.6	173.2	3.0	19800	3.0	1096.25	4191.88	4758.31	10046.44	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35797	12/12/2019 20:21:42	31	34.8	20.25	47.01	86.04	132.91	186.6	173.4	3.0	19800	3.0	1088.36	4183.99	4759.62	10031.97	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35798	12/12/2019 20:21:43	31	34.7	20.25	47.01	85.98	132.96	186.5	173.4	3.0	19800	3.0	1088.36	4181.37	4756.99	10026.72	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35799	12/12/2019 20:21:44	31	35.0	20.25	47.09	86.07	132.92	186.5	173.5	3.0	19800	3.0	1093.62	4185.3099999999995	4770.14	10049.07	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35800	12/12/2019 20:21:46	31	34.7	20.25	47.22	86.24	132.69	186.5	173.5	3.0	19800	3.0	1085.73	4177.42	4758.31	10021.46	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35801	12/12/2019 20:21:47	31	34.7	20.25	47.34	86.24	132.57	186.3	173.5	3.0	19800	3.0	1096.25	4183.99	4772.77	10053.01	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35802	12/12/2019 20:21:48	31	34.8	20.25	47.39	86.4	132.57	186.3	173.8	3.0	19800	3.0	1100.19	4176.110000000001	4762.25	10038.550000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35803	12/12/2019 20:21:49	31	34.9	20.25	47.42	86.4	132.41	186.3	173.8	3.0	19800	3.0	1102.82	4189.25	4762.25	10054.32	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35804	12/12/2019 20:21:50	31	34.8	20.25	47.45	86.31	132.49	186.2	173.8	3.0	19800	3.0	1096.25	4177.42	4762.25	10035.92	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35805	12/12/2019 20:21:51	31	34.8	20.25	47.47	86.3	132.36	186.2	174.0	3.0	19800	3.0	1096.25	4173.48	4776.71	10046.439999999999	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35806	12/12/2019 20:21:52	31	34.9	20.18	47.62	86.35	132.55	186.2	174.0	3.0	19800	3.0	1089.67	4180.05	4766.19	10035.91	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35807	12/12/2019 20:21:53	31	34.7	20.25	47.67	86.35	132.64	186.3	174.0	3.0	19800	3.0	1094.93	4183.99	4763.57	10042.49	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35808	12/12/2019 20:21:54	31	34.7	20.25	47.71	86.14	132.93	186.3	174.3	3.0	19800	3.0	1100.19	4164.280000000001	4764.88	10029.350000000002	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35809	12/12/2019 20:21:55	31	34.8	20.18	47.77	85.98	133.28	186.3	174.3	3.0	19800	3.0	1092.3	4161.65	4783.28	10037.23	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35810	12/12/2019 20:21:56	31	34.7	20.25	47.92	85.92	133.54	186.2	174.3	3.0	19800	3.0	1098.88	4164.280000000001	4775.4	10038.560000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35811	12/12/2019 20:21:57	31	34.8	20.25	48.04	85.65	133.8	186.2	174.7	3.0	19800	3.0	1090.99	4185.3099999999995	4787.23	10063.529999999999	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35812	12/12/2019 20:21:58	31	34.7	20.18	48.22	85.57	133.94	185.9	174.7	3.0	19800	3.0	1090.99	4186.62	4767.51	10045.119999999999	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35813	12/12/2019 20:21:59	31	34.8	20.18	48.4	85.35	134.03	185.9	174.7	3.0	19800	3.0	1102.82	4182.68	4778.02	10063.52	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35814	12/12/2019 20:22:00	31	34.7	20.18	48.5	85.35	134.28	185.9	175.1	3.0	19800	3.0	1102.82	4181.37	4771.45	10055.64	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35815	12/12/2019 20:22:01	31	34.8	20.18	48.47	85.33	134.52	185.9	175.1	3.0	19800	3.0	1100.19	4170.85	4770.14	10041.18	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35816	12/12/2019 20:22:02	31	34.9	20.18	48.57	85.38	134.69	185.9	175.1	3.0	19800	3.0	1104.13	4181.37	4764.88	10050.380000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35817	12/12/2019 20:22:03	31	34.9	20.18	48.53	85.4	134.64	185.9	175.4	3.0	19800	3.0	1090.99	4185.3099999999995	4771.45	10047.75	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35818	12/12/2019 20:22:04	31	34.8	20.18	48.68	85.37	134.71	185.6	175.4	3.0	19800	3.0	1100.19	4185.3099999999995	4771.45	10056.95	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35819	12/12/2019 20:22:05	31	34.9	20.18	48.78	85.39	134.89	185.6	175.4	3.0	19800	3.0	1087.05	4176.110000000001	4770.14	10033.300000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35820	12/12/2019 20:22:06	31	34.8	20.18	48.91	85.37	135.25	185.6	175.8	3.0	19800	3.0	1093.62	4182.68	4759.62	10035.92	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35821	12/12/2019 20:22:07	31	34.7	20.18	48.93	85.31	135.66	185.4	175.8	3.0	19800	3.0	1100.19	4165.59	4767.51	10033.29	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35822	12/12/2019 20:22:08	31	34.8	20.18	49.0	85.28	135.82	185.4	175.8	3.0	19800	3.0	1101.51	4186.62	3404.42	8692.55	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35823	12/12/2019 20:22:10	31	34.8	20.18	49.01	85.3	135.98	185.4	176.3	3.0	19800	3.0	1101.51	4166.91	3263.78	8532.2	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35824	12/12/2019 20:22:11	31	34.7	20.18	49.07	85.32	136.18	185.4	176.3	3.0	19800	3.0	1084.42	4186.62	3258.52	8529.56	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35825	12/12/2019 20:22:12	31	34.8	20.18	49.21	85.35	136.5	185.4	176.6	3.0	19800	3.0	1093.62	4176.110000000001	3266.41	8536.14	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35826	12/12/2019 20:22:13	31	34.8	20.18	49.16	85.59	136.67	185.4	176.6	3.0	19800	3.0	1094.93	4185.3099999999995	3266.41	8546.65	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35827	12/12/2019 20:22:14	31	34.8	20.18	49.17	85.74	136.86	185.3	176.6	3.0	19800	3.0	1096.25	4178.74	3263.78	8538.77	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35828	12/12/2019 20:22:15	31	34.7	20.18	49.12	85.82	136.86	185.3	177.2	3.0	19800	3.0	1110.71	4172.16	3267.72	8550.59	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35829	12/12/2019 20:22:16	31	34.7	20.18	49.1	85.76	136.97	185.3	177.2	3.0	19800	3.0	1105.45	4172.16	3265.09	8542.7	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35830	12/12/2019 20:22:17	31	34.7	20.18	49.18	85.84	137.26	185.2	177.2	3.0	19800	3.0	1105.45	4170.85	3275.61	8551.91	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35831	12/12/2019 20:22:18	31	34.7	20.18	49.39	85.83	137.47	185.2	177.5	3.0	19800	3.0	1093.62	4166.91	3258.52	8519.05	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35832	12/12/2019 20:22:19	31	34.7	20.18	49.39	85.84	137.57	185.2	177.5	3.0	19800	3.0	1102.82	4152.45	3262.46	8517.73	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35833	12/12/2019 20:22:20	31	34.7	20.18	49.42	85.86	137.66	185.2	177.5	3.0	19800	3.0	1084.42	4166.91	3270.35	8521.68	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35834	12/12/2019 20:22:21	31	34.8	20.18	49.34	85.81	137.66	185.2	177.6	3.0	19800	3.0	1094.93	4172.16	3263.78	8530.87	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35835	12/12/2019 20:22:22	31	34.8	20.18	49.31	85.85	137.29	185.2	177.6	3.0	19800	3.0	1098.88	4187.9400000000005	3262.46	8549.28	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35836	12/12/2019 20:22:23	31	34.7	20.18	49.25	85.67	137.05	185.0	177.6	3.0	19800	3.0	1104.13	4181.37	3257.2	8542.7	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35837	12/12/2019 20:22:24	31	34.7	20.18	49.28	85.64	137.04	185.0	177.9	3.0	19800	3.0	1105.45	4185.3099999999995	3248.0	8538.759999999998	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35838	12/12/2019 20:22:25	31	34.7	20.18	49.3	85.72	137.24	184.9	177.9	3.0	19800	3.0	1098.88	4181.37	3266.41	8546.66	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35839	12/12/2019 20:22:26	31	34.7	20.18	49.32	85.85	137.42	184.9	177.9	3.0	19800	3.0	1101.51	4185.3099999999995	3266.41	8553.23	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35840	12/12/2019 20:22:27	31	34.7	20.18	49.3	86.07	137.45	184.9	178.4	3.0	19800	3.0	1108.08	4185.3099999999995	3265.09	8558.48	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35841	12/12/2019 20:22:28	31	34.7	20.18	49.24	86.14	137.46	185.0	178.4	3.0	19800	3.0	1108.08	4202.4	3272.98	8583.46	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35842	12/12/2019 20:22:29	31	34.7	20.18	49.21	86.19	137.34	185.0	178.4	3.0	19800	3.0	1101.51	4182.68	3275.61	8559.800000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35843	12/12/2019 20:22:30	31	34.6	20.12	49.24	86.28	137.29	185.0	178.7	3.0	19800	3.0	1088.36	4180.05	3258.52	8526.93	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35844	12/12/2019 20:22:31	31	34.7	20.12	49.17	86.31	137.29	184.8	178.7	3.0	19800	3.0	1102.82	4185.3099999999995	3262.46	8550.59	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35845	12/12/2019 20:22:32	31	34.7	20.12	49.14	86.31	137.28	184.8	178.7	3.0	19800	3.0	1093.62	4172.16	3263.78	8529.56	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35846	12/12/2019 20:22:34	31	34.6	20.12	49.1	86.24	137.29	184.8	178.9	3.0	19800	3.0	1101.51	4181.37	3251.95	8534.83	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35847	12/12/2019 20:22:35	31	34.6	20.12	49.01	86.21	137.17	184.4	178.9	3.0	19800	3.0	1087.05	4181.37	3267.72	8536.14	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35848	12/12/2019 20:22:36	31	34.7	20.12	49.1	86.33	137.15	184.4	178.9	3.0	19800	3.0	1089.67	4197.14	3261.15	8547.960000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35849	12/12/2019 20:22:37	31	34.7	20.12	49.16	86.35	137.07	184.4	179.1	3.0	19800	3.0	1088.36	4176.110000000001	3261.15	8525.62	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35850	12/12/2019 20:22:38	31	34.8	20.12	49.24	86.28	136.98	184.3	179.1	3.0	19800	3.0	1112.02	4177.42	3278.24	8567.68	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35851	12/12/2019 20:22:39	31	34.6	20.12	49.25	86.32	137.09	184.3	179.2	3.0	19800	3.0	1081.79	4182.68	3258.52	8522.99	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35852	12/12/2019 20:22:40	31	34.6	20.12	49.37	86.42	137.0	184.3	179.2	3.0	19800	3.0	1088.36	4176.110000000001	3266.41	8530.880000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35853	12/12/2019 20:22:41	31	34.6	20.12	49.32	86.23	137.17	184.4	179.2	3.0	19800	3.0	1094.93	4186.62	3263.78	8545.33	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35854	12/12/2019 20:22:42	31	34.6	20.12	49.48	86.23	137.29	184.4	179.4	3.0	19800	3.0	1094.93	4178.74	3267.72	8541.39	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35855	12/12/2019 20:22:43	31	34.5	20.12	49.51	86.1	137.36	184.4	179.4	3.0	19800	3.0	1097.56	4183.99	3271.66	8553.21	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35856	12/12/2019 20:22:44	31	34.6	20.12	49.55	86.0	137.46	184.2	179.4	3.0	19800	3.0	1084.42	4180.05	3271.66	8536.130000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35857	12/12/2019 20:22:45	31	34.6	20.12	49.59	86.17	137.73	184.2	179.5	3.0	19800	3.0	1087.05	4191.88	3280.86	8559.79	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35858	12/12/2019 20:22:46	31	34.6	20.12	49.73	86.53	137.89	184.2	179.5	3.0	19800	3.0	1087.05	4182.68	3269.03	8538.76	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35859	12/12/2019 20:22:47	31	34.6	20.12	49.78	86.57	138.01	184.0	179.5	3.0	19800	3.0	1102.82	4166.91	3251.95	8521.68	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35860	12/12/2019 20:22:48	31	34.6	20.12	49.78	86.59	138.12	184.0	179.6	3.0	19800	3.0	1106.76	4177.42	3266.41	8550.59	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35861	12/12/2019 20:22:49	31	34.5	20.12	49.76	86.4	138.26	184.0	179.6	3.0	19800	3.0	1098.88	4182.68	3275.61	8557.17	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35862	12/12/2019 20:22:50	31	34.7	20.12	49.76	86.4	138.32	183.9	179.6	3.0	19800	3.0	1084.42	4182.68	3259.83	8526.93	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35863	12/12/2019 20:22:51	31	34.7	20.12	49.92	86.37	138.24	183.9	179.7	3.0	19800	3.0	1094.93	4181.37	3274.29	8550.59	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35864	12/12/2019 20:22:52	31	34.7	20.12	49.97	86.32	138.28	183.7	179.7	3.0	19800	3.0	1094.93	4178.74	3272.98	8546.65	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35865	12/12/2019 20:22:53	31	34.6	20.12	50.06	86.28	138.17	183.7	179.7	3.0	19800	3.0	1083.1	4185.3099999999995	3269.03	8537.44	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35866	12/12/2019 20:22:54	31	34.7	20.12	50.14	86.46	138.03	183.7	179.8	3.0	19800	3.0	1100.19	4185.3099999999995	3266.41	8551.91	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35867	12/12/2019 20:22:55	31	34.7	20.12	50.17	86.33	137.75	183.6	179.8	3.0	19800	3.0	1087.05	4191.88	3266.41	8545.34	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35868	12/12/2019 20:22:56	31	34.6	20.12	50.24	86.04	137.73	183.6	179.8	3.0	19800	3.0	1105.45	4177.42	3261.15	8544.02	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35869	12/12/2019 20:22:57	31	34.8	20.12	50.22	86.19	137.5	183.6	179.7	3.0	19800	3.0	1093.62	4176.110000000001	3258.52	8528.25	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35870	12/12/2019 20:22:59	31	34.7	20.12	50.26	86.39	137.47	183.5	179.7	3.0	19800	3.0	1092.3	4176.110000000001	3271.66	8540.07	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35871	12/12/2019 20:23:00	31	34.7	20.12	50.31	86.56	137.48	183.5	179.7	3.0	19800	3.0	1096.25	4193.2	3211.2	8500.65	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35872	12/12/2019 20:23:01	31	34.7	20.12	50.31	86.79	137.64	183.5	179.8	3.0	19800	3.0	1110.71	4186.62	3216.46	8513.79	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35873	12/12/2019 20:23:02	31	34.6	20.12	50.42	86.79	137.81	183.4	179.8	3.0	19800	3.0	1101.51	4182.68	3216.46	8500.650000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35874	12/12/2019 20:23:03	31	34.7	20.12	50.51	86.8	138.07	183.4	179.8	3.0	19800	3.0	1096.25	4197.14	3208.57	8501.960000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35875	12/12/2019 20:23:04	31	34.6	20.12	50.63	86.75	138.28	183.4	179.9	3.0	19800	3.0	1098.88	4183.99	3211.2	8494.07	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35876	12/12/2019 20:23:05	31	34.6	20.12	50.58	86.93	138.44	183.3	179.9	3.0	19800	3.0	1089.67	4185.3099999999995	3209.88	8484.86	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35877	12/12/2019 20:23:06	31	34.6	20.12	50.54	87.03	138.66	183.3	180.0	3.0	19800	3.0	1089.67	4207.65	3196.74	8494.06	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35878	12/12/2019 20:23:07	31	34.6	20.12	50.62	87.17	138.81	183.3	180.0	3.0	19800	3.0	1092.3	4191.88	3228.29	8512.470000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35879	12/12/2019 20:23:08	31	34.7	20.12	50.4	87.24	139.06	183.1	180.0	3.0	19800	3.0	1105.45	4181.37	3228.29	8515.11	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35880	12/12/2019 20:23:09	31	34.6	20.12	50.29	87.26	139.24	183.1	179.8	3.0	19800	3.0	1090.99	4190.57	3229.6	8511.16	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35881	12/12/2019 20:23:10	31	34.6	20.12	50.19	87.19	139.46	183.1	179.8	3.0	19800	3.0	1092.3	4190.57	3209.88	8492.75	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35882	12/12/2019 20:23:11	31	34.7	20.06	50.11	87.22	139.75	183.0	179.8	3.0	19800	3.0	1104.13	4186.62	3219.09	8509.84	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35883	12/12/2019 20:23:12	31	34.6	20.12	50.11	87.27	139.83	183.0	179.8	3.0	19800	3.0	1100.19	4181.37	3238.8	8520.36	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35884	12/12/2019 20:23:13	31	34.7	20.12	50.28	87.21	140.01	183.0	179.8	3.0	19800	3.0	1102.82	7128.37	3212.51	11443.7	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35885	12/12/2019 20:23:14	31	34.6	20.12	50.28	87.34	140.06	182.9	179.8	3.0	19800	3.0	1092.3	7141.51	3216.46	11450.27	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35886	12/12/2019 20:23:15	31	34.7	20.12	50.67	87.39	140.19	182.9	179.7	3.0	19800	3.0	1101.51	7146.77	3224.34	11472.62	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35887	12/12/2019 20:23:16	31	34.6	20.12	50.75	87.33	140.34	182.9	179.7	3.0	19800	3.0	1093.62	7134.94	3215.14	11443.699999999999	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35888	12/12/2019 20:23:17	31	34.6	20.06	50.81	87.68	140.47	182.9	179.7	3.0	19800	3.0	1093.62	7125.74	3216.46	11435.82	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35889	12/12/2019 20:23:18	31	34.6	20.12	50.94	87.78	140.67	182.9	179.8	3.0	19800	3.0	1096.25	7121.79	3216.46	11434.5	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35890	12/12/2019 20:23:19	31	34.6	20.06	51.22	88.05	140.75	182.9	179.8	3.0	19800	3.0	1102.82	7142.82	3217.77	11463.41	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35891	12/12/2019 20:23:20	31	34.6	20.06	51.27	88.07	140.85	182.8	179.8	3.0	19800	3.0	1094.93	7121.79	3221.71	11438.43	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35892	12/12/2019 20:23:21	31	34.5	20.06	51.36	88.32	140.99	182.8	179.6	3.0	19800	3.0	1080.47	7134.94	3216.46	11431.869999999999	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35893	12/12/2019 20:23:23	31	34.6	20.12	51.42	88.64	141.14	182.5	179.6	3.0	19800	3.0	1084.42	7134.94	3216.46	11435.82	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35894	12/12/2019 20:23:24	31	34.6	20.06	51.57	88.67	141.21	182.5	179.6	3.0	19800	3.0	1073.9	7124.42	3216.46	11414.779999999999	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35895	12/12/2019 20:23:25	31	34.6	20.12	51.5	88.78	141.35	182.5	179.6	3.0	19800	3.0	1113.34	7129.68	3209.88	11452.900000000001	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35896	12/12/2019 20:23:26	31	34.6	20.06	51.73	88.85	141.41	182.3	179.6	3.0	19800	3.0	1100.19	7120.48	3204.63	11425.3	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35897	12/12/2019 20:23:27	31	34.6	20.12	52.01	88.85	141.74	182.3	179.6	3.0	19800	3.0	1087.05	7134.94	3213.83	11435.82	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35898	12/12/2019 20:23:28	31	34.6	20.06	52.17	88.78	141.83	182.3	179.7	3.0	19800	3.0	1088.36	7129.68	3225.66	11443.7	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35899	12/12/2019 20:23:29	31	34.6	20.06	52.37	88.52	141.83	182.2	179.7	3.0	19800	3.0	1088.36	7121.79	3217.77	11427.92	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35900	12/12/2019 20:23:30	31	34.6	20.12	52.58	88.36	141.82	182.2	179.7	3.0	19800	3.0	1102.82	7136.25	3224.34	11463.41	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35901	12/12/2019 20:23:31	31	34.6	20.06	52.76	88.45	141.7	182.2	179.7	3.0	19800	3.0	1094.93	7109.96	3216.46	11421.349999999999	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35902	12/12/2019 20:23:32	31	34.6	20.06	52.92	88.5	141.43	182.2	179.7	3.0	19800	3.0	1094.93	7111.28	3216.46	11422.669999999998	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35903	12/12/2019 20:23:33	31	34.6	20.06	52.87	88.74	141.25	182.2	179.5	3.0	19800	3.0	1093.62	7111.28	3224.34	11429.24	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35904	12/12/2019 20:23:34	31	34.6	20.06	53.0	88.82	141.21	182.2	179.5	3.0	19800	3.0	1097.56	7109.96	3219.09	11426.61	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35905	12/12/2019 20:23:35	31	34.7	20.06	53.03	88.78	141.18	182.0	179.5	3.0	19800	3.0	1096.25	7113.91	3229.6	11439.76	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35906	12/12/2019 20:23:36	31	34.7	20.06	53.03	88.78	141.21	182.0	179.5	3.0	19800	3.0	1096.25	7112.59	3221.71	11430.55	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35907	12/12/2019 20:23:37	31	34.6	20.06	53.03	88.68	141.28	182.0	179.5	3.0	19800	3.0	1100.19	7113.91	3226.97	11441.07	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
35908	12/12/2019 20:23:38	31	34.7	20.06	52.99	88.64	141.36	181.9	179.5	3.0	19800	3.0	1096.25	7115.22	3216.46	11427.93	0.08	15.6	0.0	-0.4606947405	0.0	27.0	0.3333333333333333	185	175
37548	08/01/2020 20:18:04	36	40.0	25.62	27.35	87.05	127.42	180.3	183.8	5.0	19250	3.0	465.31	6897.02	3166.51	10528.84	3.9	16.26	4.0	0.1993052595	0.0	64.0	0.2	180	180
37549	08/01/2020 20:18:06	36	40.0	25.62	28.71	87.48	125.46	180.3	184.1	5.0	19250	3.0	860.96	6895.71	3205.94	10962.61	3.9	16.26	4.0	0.1993052595	0.0	64.0	0.2	180	180
37550	08/01/2020 20:18:09	36	40.1	25.62	29.54	87.61	124.46	180.6	184.2	5.0	19250	3.0	875.42	6897.02	3216.46	10988.900000000001	3.9	16.26	4.0	0.1993052595	0.0	64.0	0.2	180	180
